subhalo_id,simulation,snapshot,redshift,n_stellar_particles,n_disk_particles,M_star_Msun,R_d_kpc,aperture_R_in_kpc,aperture_R_out_kpc,A1_literature,A2_literature,A1_integral_area,A1_integral_jog,A2_integral_area,A2_integral_jog,A1_bootstrap_mean,A1_bootstrap_std,A2_bootstrap_mean,A2_bootstrap_std,dominant_mode,bar_length_kpc,bar_angle_deg,pattern_coherence,phase_scatter_m2_deg,bar_length_bootstrap_mean,bar_length_bootstrap_std,v_max_kms,R_v_max_kpc
569877,L35n2160TNG,99,2.22045e-16,289672,243034,1.7644e+10,2.41344,nan,nan,0.0962945,0.0720717,0.0913943,0.101423,0.0755165,0.0687773,0.0989871,0.00690935,0.0755749,0.0083987,2,11.4375,3.07617,0.222222,53.6437,13.7569,0.617416,148.776,6.89457
570319,L35n2160TNG,99,2.22045e-16,456842,411457,2.70056e+10,3.9046,nan,nan,0.12836,0.114009,0.130574,0.127983,0.11821,0.113347,0.129559,0.00557645,0.116072,0.0053163,2,14.8125,-27.74,0.111111,54.29,14.8125,0,152.712,18.83
570598,L35n2160TNG,99,2.22045e-16,325163,288358,1.92915e+10,2.28132,nan,nan,0.113872,0.102269,0.11503,0.113021,0.0928874,0.108693,0.115434,0.00667668,0.10488,0.00674811,2,3.5625,-17.9979,0.833333,43.8021,14.8125,0,143.196,8.66527
570841,L35n2160TNG,99,2.22045e-16,431921,369136,2.55325e+10,2.12491,nan,nan,0.0865137,0.0736133,0.0844928,0.0862881,0.0703619,0.0746416,0.0890856,0.00590526,0.0755143,0.005808,1,6.1875,-34.9947,1,35.9029,9.86344,5.5355,151.424,4.78982
571072,L35n2160TNG,99,2.22045e-16,271372,225332,1.61293e+10,1.89947,nan,nan,0.165221,0.179424,0.162698,0.168438,0.190813,0.167087,0.165884,0.00640688,0.179005,0.00735624,1,13.3125,-41.0281,0.275862,54.1925,14.8125,0,124.421,3.73306
571633,L35n2160TNG,99,2.22045e-16,672125,544668,4.00899e+10,4.34081,nan,nan,0.27227,0.270545,0.270152,0.276761,0.279587,0.259787,0.272424,0.00321951,0.270935,0.00368218,2,14.8125,45.5149,0.730769,46.9644,14.8125,0,176.056,9.47
571908,L35n2160TNG,99,2.22045e-16,416871,271966,2.50839e+10,2.19421,nan,nan,0.222502,0.32542,0.227154,0.216571,0.315816,0.33834,0.222499,0.00529504,0.325591,0.00681499,2,14.8125,-64.4864,0.666667,42.9563,14.8125,0,124.904,4.93397
572121,L35n2160TNG,99,2.22045e-16,404493,304672,2.40299e+10,3.47476,nan,nan,0.147149,0.134968,0.153192,0.144114,0.133346,0.135718,0.149104,0.00747356,0.137362,0.00762218,2,14.8125,-19.7816,0.5,45.1918,14.8125,0,143.087,19.61
572328,L35n2160TNG,99,2.22045e-16,749322,666265,4.33972e+10,2.63005,nan,nan,0.0783756,0.0503561,0.0785022,0.0781488,0.0473541,0.0528722,0.0789372,0.00436182,0.0518601,0.00424236,1,0.9375,8.78211,0,35.3683,0.895312,0.194348,179.353,4.79
572457,L35n2160TNG,99,2.22045e-16,151181,134663,9.00771e+09,3.88566,nan,nan,0.0706049,0.117856,0.069632,0.0707809,0.117534,0.118155,0.079018,0.00890074,0.121969,0.00863007,1,14.8125,12.5874,0,33.9073,14.79,0.174446,114.384,14.15
572840,L35n2160TNG,99,2.22045e-16,573991,484491,3.39764e+10,1.69074,nan,nan,0.0819986,0.106328,0.0810112,0.0827039,0.110204,0.103789,0.0827627,0.00493665,0.106671,0.00476955,2,0,-7.18621,0,64.7457,10.5647,5.55569,185.86,5.44986
573062,L35n2160TNG,99,2.22045e-16,423945,360883,2.5088e+10,1.77364,nan,nan,0.067983,0.168289,0.074267,0.0627734,0.173231,0.164414,0.069829,0.00500122,0.168857,0.00495402,2,0.9375,-8.11526,0.25,47.6041,14.295,0.871873,161.855,3.5116
573413,L35n2160TNG,99,2.22045e-16,304666,243397,1.84898e+10,3.99815,nan,nan,0.0829664,0.215103,0.0814669,0.0829838,0.225358,0.213219,0.086472,0.00652456,0.21607,0.00710884,2,11.0625,36.6723,0.470588,64.0292,14.8087,0.037312,138.2,19.61
573738,L35n2160TNG,99,2.22045e-16,276337,188896,1.6872e+10,3.24553,nan,nan,0.213834,0.292701,0.212314,0.216541,0.296905,0.28844,0.215075,0.0070312,0.293538,0.00747336,2,14.8125,6.53061,0.827586,35.1356,14.8125,0,112.49,17.27
574037,L35n2160TNG,99,2.22045e-16,560890,527470,3.20002e+10,2.53226,nan,nan,0.039382,0.484396,0.0399596,0.0392795,0.458994,0.491772,0.0427283,0.0055725,0.484626,0.00562208,2,5.8125,68.1313,0.625,52.8053,13.9669,0.764851,176.717,5.57
574286,L35n2160TNG,99,2.22045e-16,364697,352564,2.18432e+10,3.05517,nan,nan,0.0670119,0.162554,0.0649786,0.0675001,0.165954,0.161874,0.0696616,0.00509232,0.162792,0.0050783,2,3.1875,60.8838,0.793103,72.1825,14.8125,0,167.931,8.69
574615,L35n2160TNG,99,2.22045e-16,429165,386162,2.56796e+10,3.94389,nan,nan,0.124896,0.103495,0.129567,0.122051,0.107198,0.101517,0.125741,0.00455768,0.105432,0.00422792,1,13.3125,-23.7095,1,31.4638,8.63813,6.48272,161.499,14.15
574883,L35n2160TNG,99,2.22045e-16,162470,135387,9.88467e+09,1.96221,nan,nan,0.158504,0.126667,0.149246,0.169863,0.129743,0.122704,0.159996,0.00848075,0.128218,0.00854213,1,14.0625,5.51608,0.5,51.3301,14.5444,0.307814,103.948,5.6672
575190,L35n2160TNG,99,2.22045e-16,437594,326368,2.57346e+10,3.3666,nan,nan,0.0461276,0.12893,0.044435,0.0463783,0.136425,0.127458,0.0550841,0.00686046,0.131971,0.00731432,2,11.0625,21.4801,0.636364,45.8124,14.3981,0.664922,149.778,18.05
575356,L35n2160TNG,99,2.22045e-16,598154,561634,3.48085e+10,2.37301,nan,nan,0.0298471,0.094087,0.0298111,0.0299132,0.0862534,0.100074,0.0325898,0.00414073,0.0952381,0.00449906,2,2.8125,17.4363,1,42.8341,9.02063,4.90114,190.524,4.56649
575596,L35n2160TNG,99,2.22045e-16,415493,350997,2.50947e+10,3.58183,nan,nan,0.158814,0.186572,0.152524,0.161544,0.188905,0.184894,0.160447,0.00488554,0.186941,0.00555909,1,8.0625,31.3495,1,36.221,12.6319,0.243252,144.806,14.93
575863,L35n2160TNG,99,2.22045e-16,383170,325693,2.28235e+10,2.75116,nan,nan,0.0992421,0.0955027,0.100453,0.0980878,0.0966333,0.0941978,0.103375,0.00791754,0.0975491,0.00825655,2,14.8125,5.90059,0,52.8969,14.8125,0,156.749,15.71
576062,L35n2160TNG,99,2.22045e-16,419357,365111,2.50295e+10,3.69247,nan,nan,0.0829225,0.0783994,0.087269,0.0815082,0.076985,0.0779204,0.085736,0.00585203,0.0828884,0.0054428,2,14.4375,-33.3669,0.0769231,66.9576,14.8125,0,155.488,19.61
576254,L35n2160TNG,99,2.22045e-16,400233,359102,2.38277e+10,2.28118,nan,nan,0.0379755,0.0498576,0.0370671,0.038934,0.0530979,0.0463575,0.0440041,0.00665385,0.0549025,0.00663928,1,14.8125,24.6844,1,50.3096,12.5728,5.07326,155.893,17.8944
576516,L35n2160TNG,99,2.22045e-16,597495,560755,3.41389e+10,1.9053,nan,nan,0.0356995,0.308269,0.0353454,0.0359389,0.303798,0.31302,0.0406308,0.00702416,0.308695,0.00663048,2,5.0625,-21.6557,0.857143,30.038,14.7769,0.109956,186.511,8.46091
576705,L35n2160TNG,99,2.22045e-16,295181,281600,1.70271e+10,1.18369,nan,nan,0.183775,0.142491,0.181844,0.187214,0.12728,0.167516,0.184114,0.00821396,0.147246,0.00704554,2,2.0625,14.7782,0.25,37.2828,14.7056,0.249812,164.345,1.75573
577125,L35n2160TNG,99,2.22045e-16,344191,266582,2.03371e+10,2.98799,nan,nan,0.0710123,0.0908413,0.0742973,0.0688092,0.0940124,0.0888754,0.0746699,0.0064436,0.0938003,0.00712713,1,7.6875,4.22482,1,55.1163,9.17812,1.25341,132.441,19.61
577372,L35n2160TNG,99,2.22045e-16,544938,519807,3.23613e+10,2.92373,nan,nan,0.0479805,0.406317,0.0486678,0.0470049,0.40253,0.411256,0.0503888,0.00534496,0.406293,0.00511212,2,9.9375,-10.8683,0.725,28.137,14.7656,0.12402,187.763,7.91
577576,L35n2160TNG,99,2.22045e-16,494459,405580,2.91331e+10,2.76472,nan,nan,0.0455579,0.0301941,0.0456862,0.0456967,0.0322699,0.0298995,0.0522422,0.00653527,0.0389758,0.00654739,2,14.4375,-2.17624,0.333333,54.6667,14.7863,0.0956801,152.444,18.83
577719,L35n2160TNG,99,2.22045e-16,420665,384847,2.50371e+10,2.74194,nan,nan,0.0981121,0.0487877,0.0974349,0.0989987,0.0490504,0.0485012,0.0996732,0.0053942,0.0513529,0.0052536,1,0,-29.1776,0,43.2264,0.797813,3.31164,163.014,16.49
577924,L35n2160TNG,99,2.22045e-16,262160,241534,1.57947e+10,4.26752,nan,nan,0.196835,0.306181,0.191096,0.196222,0.305318,0.305797,0.197937,0.00562088,0.306841,0.0063107,2,8.0625,12.0068,0.375,59.9789,11.0044,0.1408,130.453,14.93
578294,L35n2160TNG,99,2.22045e-16,463291,405689,2.75748e+10,3.47618,nan,nan,0.101252,0.169156,0.101979,0.101766,0.183843,0.168541,0.102871,0.0055803,0.170687,0.00525403,2,11.0625,-42.424,0.2,64.4835,14.3588,0.196973,149.305,19.61
578541,L35n2160TNG,99,2.22045e-16,265981,243049,1.61367e+10,4.49877,nan,nan,0.110639,0.121476,0.115135,0.100009,0.118856,0.128636,0.113183,0.00589952,0.123517,0.00560671,3,8.4375,-6.77957,1,34.0166,8.10094,2.24455,143.2,9.47
578834,L35n2160TNG,99,2.22045e-16,271865,229468,1.64143e+10,3.74885,nan,nan,0.315202,0.209666,0.317043,0.31466,0.213582,0.208866,0.316228,0.00683968,0.211546,0.00715651,1,9.1875,-7.11833,0.818182,39.1176,14.235,1.63753,136.677,17.27
579232,L35n2160TNG,99,2.22045e-16,344440,310610,2.06911e+10,5.64648,nan,nan,0.156465,0.102994,0.169966,0.14684,0.103613,0.102003,0.157761,0.00453634,0.106184,0.00424602,2,14.8125,-8.38682,0,45.7845,14.79,0.0890576,147.402,14.15
579509,L35n2160TNG,99,2.22045e-16,304659,263360,1.84122e+10,2.45775,nan,nan,0.146852,0.102979,0.144133,0.148963,0.108234,0.098256,0.148255,0.00795123,0.105046,0.00752575,1,14.8125,24.8719,0.368421,61.4665,14.8125,0,136.317,8.54803
579759,L35n2160TNG,99,2.22045e-16,375613,324484,2.19032e+10,3.92947,nan,nan,0.210536,0.146437,0.216516,0.209997,0.144225,0.146736,0.211452,0.00611305,0.147958,0.00563955,1,4.3125,24.0487,1,39.1199,14.8125,0,142.837,19.61
580035,L35n2160TNG,99,2.22045e-16,505955,475879,3.03656e+10,4.74169,nan,nan,0.148324,0.207407,0.157273,0.13627,0.219869,0.189644,0.149309,0.00409927,0.208058,0.00421119,2,14.8125,-5.70231,0.555556,52.9203,14.8125,0,169.565,9.47
580406,L35n2160TNG,99,2.22045e-16,569441,525833,3.3575e+10,2.12021,nan,nan,0.067968,0.278916,0.0731529,0.0625721,0.2743,0.283799,0.0692752,0.00386881,0.279294,0.00454742,2,4.6875,41.9313,0.882353,36.121,11.0325,2.5876,202.051,4.12156
580641,L35n2160TNG,99,2.22045e-16,461068,355551,2.74021e+10,4.28269,nan,nan,0.0821991,0.0843032,0.0817543,0.0820347,0.090093,0.0823231,0.0855268,0.00524815,0.0872346,0.00533144,1,0,19.4606,0,53.7762,0.58125,2.30167,152.801,18.83
580907,L35n2160TNG,99,2.22045e-16,393173,307439,2.31704e+10,2.57038,nan,nan,0.0908378,0.067163,0.0971957,0.0865064,0.070259,0.0649134,0.0943908,0.00768794,0.0717961,0.00765244,1,0,37.3908,0,63.1715,2.37375,5.12498,138.33,19.61
581058,L35n2160TNG,99,2.22045e-16,375323,272972,2.23337e+10,1.97565,nan,nan,0.0496831,0.0688074,0.0480959,0.0514199,0.0705956,0.066827,0.0533467,0.00716789,0.0714852,0.00734078,2,14.8125,-40.7409,0.75,50.2775,14.8125,0,83.8626,11.2137
581308,L35n2160TNG,99,2.22045e-16,200068,178003,1.18607e+10,4.08549,nan,nan,0.0717223,0.0941823,0.0711803,0.070553,0.0909747,0.0936826,0.0786686,0.00692479,0.097692,0.00695413,2,14.8125,13.6094,0,52.8403,14.8125,0,124.411,17.27
581656,L35n2160TNG,99,2.22045e-16,437874,360648,2.59964e+10,4.72853,nan,nan,0.0592014,0.219876,0.0627243,0.059917,0.22656,0.221006,0.064098,0.00486907,0.220727,0.00533954,2,12.1875,45.2571,0.785714,52.0058,14.7994,0.160759,139.145,19.61
581912,L35n2160TNG,99,2.22045e-16,358315,310660,2.14206e+10,3.09543,nan,nan,0.0662573,0.0726414,0.0690517,0.066046,0.0690991,0.0741425,0.0694709,0.0059473,0.077094,0.00615542,1,0,6.67331,0,42.6517,0,0,151.62,11.03
582137,L35n2160TNG,99,2.22045e-16,346718,308467,2.06208e+10,1.80282,nan,nan,0.153216,0.094855,0.158882,0.150661,0.0987655,0.093475,0.15351,0.00527079,0.0958841,0.00537783,2,1.6875,-12.9808,0.333333,35.6172,14.4,0.594112,154.639,5.23366
582344,L35n2160TNG,99,2.22045e-16,293365,260544,1.74014e+10,3.40771,nan,nan,0.214816,0.0723722,0.213254,0.215197,0.0754284,0.0712829,0.216008,0.00737249,0.0764934,0.00651156,1,14.0625,-37.9454,0.857143,37.4928,14.3906,0.309091,136.538,19.61
582612,L35n2160TNG,99,2.22045e-16,305583,259288,1.85669e+10,3.03317,nan,nan,0.111121,0.10733,0.108534,0.112173,0.104377,0.108839,0.114142,0.00962951,0.110371,0.00864027,1,12.5625,-20.8596,0.4,55.4217,14.1694,0.232311,149.533,18.83
582809,L35n2160TNG,99,2.22045e-16,385055,357577,2.2723e+10,1.23191,nan,nan,0.0926668,0.228376,0.0935489,0.0907912,0.21575,0.249623,0.0938547,0.00691468,0.228529,0.00697374,2,2.4375,-32.0421,0.428571,35.2264,14.8106,0.0264501,187.411,1.80974
583027,L35n2160TNG,99,2.22045e-16,482027,440772,2.87166e+10,4.60286,nan,nan,0.0548744,0.0977175,0.0536872,0.0558538,0.104846,0.0910747,0.0574254,0.00369535,0.0997539,0.00383329,2,0,-12.448,0,45.9457,6.04875,5.8158,167.62,11.81
583256,L35n2160TNG,99,2.22045e-16,232499,201461,1.36681e+10,2.28557,nan,nan,0.132986,0.0655649,0.130362,0.13453,0.0682699,0.0632113,0.133917,0.0065467,0.0678213,0.00644625,1,14.8125,6.98983,0.857143,43.3542,14.7356,0.17306,126.548,5.83536
583451,L35n2160TNG,99,2.22045e-16,97396,89422,5.86927e+09,2.99466,nan,nan,0.129883,0.0853444,0.130569,0.128807,0.0887141,0.0838722,0.136593,0.0125954,0.101546,0.0121645,1,14.8125,-40.0558,0,67.8306,14.8125,0,120.914,18.83
583745,L35n2160TNG,99,2.22045e-16,389401,334918,2.33909e+10,3.15519,nan,nan,0.130234,0.182619,0.128542,0.131417,0.192432,0.175138,0.132566,0.00629872,0.183531,0.00690194,2,9.5625,0.769394,0.428571,34.8676,13.4887,0.414048,132.485,19.61
584007,L35n2160TNG,99,2.22045e-16,280857,259689,1.6581e+10,2.12568,nan,nan,0.0564575,0.111795,0.0586595,0.054838,0.11034,0.113306,0.0612596,0.00887937,0.113863,0.00898706,2,3.1875,34.4719,0.6875,36.3794,14.8125,0,134.714,7.4323
584286,L35n2160TNG,99,2.22045e-16,374427,313426,2.24151e+10,2.32228,nan,nan,0.0663768,0.119146,0.0654295,0.0667215,0.118785,0.118893,0.067679,0.00586775,0.119963,0.00565692,2,2.0625,-23.6112,0.166667,60.5542,14.6137,0.233917,156.349,5.20034
584511,L35n2160TNG,99,2.22045e-16,333999,275650,2.00974e+10,3.34269,nan,nan,0.0657037,0.0805529,0.0675632,0.0652578,0.0785571,0.0809199,0.0716933,0.00621152,0.0840902,0.0064301,1,12.1875,-30.6555,0.75,51.6033,13.2844,1.28759,149.308,19.61
584724,L35n2160TNG,99,2.22045e-16,355801,305944,2.08328e+10,1.76962,nan,nan,0.0624723,0.0803976,0.0650976,0.0578661,0.0792,0.0825488,0.0656342,0.00695827,0.0831121,0.00804108,2,14.8125,-22.7904,0.5,49.8219,14.8125,0,123.519,3.50453
584875,L35n2160TNG,99,2.22045e-16,263974,238467,1.59828e+10,2.33281,nan,nan,0.0985665,0.035066,0.0930601,0.103175,0.0331237,0.0368874,0.100529,0.00597573,0.0414292,0.00537999,1,1.3125,39.1401,1,41.3635,8.41125,3.98816,134.273,4.49574
585079,L35n2160TNG,99,2.22045e-16,152543,133357,9.19484e+09,3.14124,nan,nan,0.0906387,0.103401,0.0934081,0.0888013,0.102407,0.10354,0.093972,0.00782342,0.106081,0.00698316,1,14.0625,-7.75679,1,36.098,14.2406,0.355633,110.172,7.91
585282,L35n2160TNG,99,2.22045e-16,337259,303047,2.01976e+10,2.62255,nan,nan,0.0730595,0.173307,0.0762229,0.0699614,0.182626,0.163798,0.0775766,0.00751968,0.175095,0.00857074,2,2.8125,-30.8938,0.727273,45.6055,13.9688,0.345224,151.299,9.47
585517,L35n2160TNG,99,2.22045e-16,239116,204681,1.40272e+10,1.39502,nan,nan,0.0491232,0.130111,0.0505859,0.0481168,0.121288,0.139198,0.0546879,0.00988566,0.131233,0.0103744,2,2.4375,20.2266,0.176471,39.5553,14.7863,0.115644,100.116,2.84523
585839,L35n2160TNG,99,2.22045e-16,395047,336763,2.29629e+10,3.57031,nan,nan,0.171031,0.0596201,0.170292,0.17126,0.0601837,0.0594695,0.172041,0.00536973,0.0634638,0.00513701,1,0,-0.621277,0,33.7981,0.255,1.79462,140.715,19.61
586066,L35n2160TNG,99,2.22045e-16,382272,338316,2.24421e+10,2.58503,nan,nan,0.0512164,0.147709,0.0519395,0.0506641,0.152902,0.143929,0.0539806,0.00604717,0.148883,0.00599802,2,14.8125,0.654223,0,79.657,14.4844,1.72976,156.789,14.15
586169,L35n2160TNG,99,2.22045e-16,427530,359768,2.50328e+10,1.92399,nan,nan,0.0596059,0.359377,0.0637417,0.0539588,0.349685,0.37292,0.0619602,0.00636902,0.359668,0.0068525,2,4.6875,-20.6757,0,60.1516,14.8125,0,131.577,4.37191
586420,L35n2160TNG,99,2.22045e-16,222577,173318,1.35557e+10,3.29975,nan,nan,0.109385,0.419244,0.114404,0.105794,0.414342,0.423086,0.111627,0.00670188,0.420143,0.00704494,2,14.8125,7.08774,0.741935,27.5405,14.8125,0,108.756,7.13
586670,L35n2160TNG,99,2.22045e-16,372654,295074,2.23585e+10,3.42385,nan,nan,0.0898284,0.0763173,0.0910713,0.0893894,0.0798713,0.075117,0.0922758,0.0073074,0.0811577,0.00683522,2,14.8125,-26.0242,0,56.3653,14.8125,0,148.404,18.83
586836,L35n2160TNG,99,2.22045e-16,331417,305479,1.88971e+10,2.1287,nan,nan,0.0414462,0.15318,0.0424505,0.0407436,0.151967,0.154417,0.0489765,0.00849602,0.154854,0.00972941,2,2.8125,18.7252,0.888889,31.9424,12.3075,2.70904,144.528,16.0378
587019,L35n2160TNG,99,2.22045e-16,346308,312811,2.04609e+10,3.08241,nan,nan,0.0761613,0.065047,0.0774759,0.0743375,0.0677897,0.0633788,0.0785258,0.00473113,0.0670366,0.00526292,2,3.1875,-2.7606,0.888889,43.9812,12.7594,3.53196,135.665,7.13
587256,L35n2160TNG,99,2.22045e-16,201313,190277,1.18161e+10,1.3838,nan,nan,0.0505971,0.0546379,0.0498114,0.0514067,0.0547191,0.0545764,0.0545129,0.00941648,0.0568448,0.00939647,1,14.8125,1.00916,0.272727,50.6807,14.7881,0.0997634,136.572,4.09394
587500,L35n2160TNG,99,2.22045e-16,194165,172760,1.1632e+10,2.12262,nan,nan,0.0944247,0.0526971,0.0974642,0.0899351,0.0523789,0.052004,0.101014,0.012778,0.0641931,0.0109137,1,9.1875,16.09,0.1,49.2212,13.9369,0.897871,127.06,6.10353
587819,L35n2160TNG,99,2.22045e-16,392354,355793,2.31173e+10,3.63414,nan,nan,0.0615664,0.0995833,0.0607597,0.0623482,0.0973929,0.101261,0.0669922,0.00567207,0.102153,0.00578317,1,0,21.4077,0,53.3626,0.134063,1.11217,154.313,14.15
588004,L35n2160TNG,99,2.22045e-16,512089,472188,3.05409e+10,2.1495,nan,nan,0.0765935,0.159793,0.0785557,0.0756558,0.15484,0.162132,0.076992,0.00459964,0.159883,0.0047192,2,10.3125,18.2331,0.461538,44.2035,14.7263,0.274827,190.817,5.50879
588178,L35n2160TNG,99,2.22045e-16,482140,412086,2.90205e+10,2.76435,nan,nan,0.0255628,0.585615,0.026498,0.0252113,0.587477,0.58484,0.0301381,0.00449539,0.585935,0.00424019,2,13.3125,44.4764,0.875,16.4782,14.8125,0,146.725,9.47
588399,L35n2160TNG,99,2.22045e-16,401356,343493,2.30062e+10,1.43098,nan,nan,0.147196,0.953239,0.14413,0.153199,0.933546,0.990703,0.146741,0.00735189,0.953644,0.0055742,2,7.3125,17.2544,0.823529,19.1042,14.7037,0.232953,66.5564,6.41182
588647,L35n2160TNG,99,2.22045e-16,325105,260770,1.95852e+10,3.09356,nan,nan,0.0853931,0.126236,0.0903696,0.0829941,0.134659,0.121713,0.090394,0.00719527,0.129621,0.00724786,2,9.1875,4.99186,0.357143,43.4897,11.7863,0.433299,131.134,19.61
588831,L35n2160TNG,99,2.22045e-16,594859,562678,3.44905e+10,2.51942,nan,nan,0.0272856,0.471791,0.0291583,0.0258242,0.474993,0.469585,0.0315501,0.00342493,0.471472,0.00431042,2,9.9375,47.1302,1,35.0109,11.3869,2.09016,178.758,9.47
588986,L35n2160TNG,99,2.22045e-16,179916,152246,1.05315e+10,1.95316,nan,nan,0.0364756,0.0554075,0.0381457,0.0348378,0.0559503,0.0548757,0.0458492,0.00868822,0.0613201,0.00994748,2,11.4375,-14.3956,1,26.5215,14.5294,0.340606,95.1645,2.01253
589320,L35n2160TNG,99,2.22045e-16,463378,411137,2.68635e+10,2.33498,nan,nan,0.0431541,0.0865952,0.0449531,0.0419159,0.0884354,0.084636,0.0476403,0.00531098,0.0894752,0.00641705,2,2.4375,-6.02314,0.818182,50.1745,14.6606,0.268059,164.51,7.40835
589496,L35n2160TNG,99,2.22045e-16,419399,380447,2.48794e+10,3.38452,nan,nan,0.120145,0.0720138,0.122384,0.119588,0.073802,0.0719703,0.121446,0.00530754,0.0739565,0.00534022,1,14.8125,15.5277,0.4,44.0123,14.8125,0,159.825,10.25
589655,L35n2160TNG,99,2.22045e-16,428146,392472,2.52799e+10,2.5361,nan,nan,0.0850833,0.0860783,0.0858189,0.0838379,0.081187,0.0906344,0.0869725,0.00602198,0.0881975,0.00582181,2,3.1875,-13.3002,1,41.4575,14.8125,0,163.483,11.03
589873,L35n2160TNG,99,2.22045e-16,432379,368373,2.53536e+10,2.96686,nan,nan,0.148923,0.0680637,0.142727,0.152377,0.0645859,0.0698556,0.150052,0.00588998,0.0727931,0.00566938,1,1.6875,-22.1703,0,44.1687,1.76063,0.927469,163.118,19.61
590012,L35n2160TNG,99,2.22045e-16,74708,68000,4.4758e+09,3.12083,nan,nan,0.109536,0.0714318,0.108392,0.109207,0.0709603,0.0713315,0.121609,0.0137439,0.0884562,0.0116302,1,2.8125,31.0767,0.714286,33.7072,13.6387,1.08317,103.154,14.93
590218,L35n2160TNG,99,2.22045e-16,429537,402631,2.5521e+10,3.37868,nan,nan,0.0719982,0.0774484,0.0702618,0.0714626,0.0811668,0.0765505,0.0750816,0.00541483,0.0797711,0.00500165,2,14.8125,-3.64374,0.384615,30.811,14.8125,0,179.212,12.59
590385,L35n2160TNG,99,2.22045e-16,310586,288384,1.82464e+10,1.43387,nan,nan,0.0955883,0.0918155,0.0926725,0.0993283,0.0861129,0.0990572,0.0968297,0.00682537,0.0937189,0.00782026,2,1.6875,-14.066,1,19.4407,14.7919,0.100606,145.587,2.47477
590569,L35n2160TNG,99,2.22045e-16,296000,210048,1.7933e+10,2.02263,nan,nan,0.110368,0.337619,0.113223,0.105885,0.32341,0.358722,0.111542,0.00800426,0.337883,0.00746937,2,4.3125,-2.02116,0,78.5938,14.8125,0,55.144,10.2223
590792,L35n2160TNG,99,2.22045e-16,473395,427915,2.79735e+10,3.55829,nan,nan,0.0467439,0.187388,0.0446616,0.046882,0.195659,0.186635,0.0508358,0.00465015,0.187461,0.00525064,2,8.8125,-0.531566,0.285714,50.7753,8.96438,0.788479,167.45,13.37
590926,L35n2160TNG,99,2.22045e-16,289303,277001,1.70201e+10,1.79515,nan,nan,0.0859593,0.303663,0.0913882,0.0787414,0.293419,0.317193,0.0884858,0.00712755,0.304296,0.00690888,2,4.3125,30.6109,0.7,37.0643,14.8087,0.037312,156.467,4.65835
591210,L35n2160TNG,99,2.22045e-16,316999,299896,1.9207e+10,3.52514,nan,nan,0.205973,0.127399,0.216058,0.203673,0.132728,0.125163,0.206787,0.00500525,0.128249,0.00482864,2,14.4375,-27.7128,0.642857,41.9304,14.7338,0.178234,154.059,9.47
591469,L35n2160TNG,99,2.22045e-16,438256,396793,2.57926e+10,4.53115,nan,nan,0.0838808,0.150415,0.0849597,0.0829779,0.146333,0.152674,0.0858011,0.0040402,0.151152,0.00465416,2,13.6875,5.55126,0,62.5073,14.8125,0,154.816,14.93
591641,L35n2160TNG,99,2.22045e-16,399960,375084,2.35095e+10,3.31521,nan,nan,0.0589984,0.073588,0.057726,0.0593354,0.0745659,0.0731911,0.0625446,0.00488775,0.0746948,0.00588267,1,1.3125,-3.81327,1,39.5772,1.3125,0,155.442,12.59
591796,L35n2160TNG,99,2.22045e-16,473884,440513,2.76379e+10,2.47175,nan,nan,0.0689778,0.0907789,0.0714878,0.0680952,0.0904668,0.0909239,0.0719675,0.00729238,0.0933548,0.00725974,1,2.0625,-15.6133,0,48.7827,14.6794,0.183319,162.017,3.19836
592021,L35n2160TNG,99,2.22045e-16,352256,331587,2.01306e+10,1.55251,nan,nan,0.0321965,0.546072,0.0328562,0.0312708,0.529015,0.568221,0.0371489,0.00787187,0.5469,0.00782114,2,4.3125,22.1244,0.346154,36.4173,14.7263,0.227208,150.127,4.07603
592282,L35n2160TNG,99,2.22045e-16,393252,357311,2.33855e+10,3.00631,nan,nan,0.0954928,0.124904,0.101095,0.0907397,0.129259,0.121275,0.0995342,0.00635347,0.126108,0.00672801,2,1.3125,-35.3385,0.428571,45.1074,12.0938,1.17976,154.779,17.27
592437,L35n2160TNG,99,2.22045e-16,422022,392896,2.51988e+10,3.22812,nan,nan,0.0669728,0.157848,0.0674991,0.0664327,0.166069,0.153638,0.0689924,0.00445899,0.158468,0.00415405,2,1.6875,3.09521,0,56.9068,14.6906,0.175641,168.084,9.47
592662,L35n2160TNG,99,2.22045e-16,303009,282261,1.84261e+10,4.04142,nan,nan,0.137122,0.120947,0.138881,0.135975,0.117158,0.123179,0.139427,0.00548985,0.122783,0.00584184,1,5.8125,-37.9024,0.5,51.4675,12.7847,3.24976,141.676,11.81
592840,L35n2160TNG,99,2.22045e-16,384829,337376,2.30371e+10,2.60605,nan,nan,0.0861909,0.108509,0.0898009,0.0836187,0.101773,0.113258,0.0882052,0.00740515,0.114402,0.00768782,1,13.6875,49.3444,0,66.8046,14.8125,0,153.685,13.37
592984,L35n2160TNG,99,2.22045e-16,168687,129197,1.01581e+10,2.07013,nan,nan,0.0985642,0.315151,0.100274,0.095669,0.326817,0.295611,0.101777,0.00930442,0.316548,0.0112866,2,14.8125,-26.6815,0.90625,27.6289,14.8125,0,91.3229,16.2398
